Tour.Code,Tour.Description,Year,Tourn..,Player..,Course..,Permanent.Tournament..,Player.First.Name,Player.Last.Name,Round,Tournament.Name,Course.Name,Hole,Hole.Score,Par.Value,Yardage,Shot,Shot.Type.S.P.D.,X..of.Strokes,From.Location.Scorer.,From.Location.Enhanced.,To.Location.Scorer.,To.Location.Enhanced.,Distance,Distance.to.Pin,In.the.Hole.Flag,Around.the.Green.Flag,X1st.Putt.Flag,Distance.to.Hole.after.the.Shot,Time,Lie,Elevation,Slope,Z.Coordinate,Distance.from.Center,Distance.from.Edge,Date,Left.Right,Strokes.Gained.Baseline,Strokes.Gained.Category,Recovery.Shot,x,y,Player.Name,bad_hole
R,PGA TOUR,2017,400,37278,819,518,Nicholas,Lindheim,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Other,Unmapped,Fairway,Left Fairway,3383,8163,N,N,N,5059,1231,N/A,With,Level,708.811,186,439,07/20/2017,L,0.276,Approach the Green,Yes,6775.253,10507.508,"Lindheim, Nicholas",0
R,PGA TOUR,2017,400,37278,819,518,Nicholas,Lindheim,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Left Fairway,Green,Unmapped,5194,5059,N,N,N,213,1233,Good,With,Level,735.997,169,448,07/20/2017,L,0.049,Approach the Green,No,7187.683,10636.025,"Lindheim, Nicholas",0
R,PGA TOUR,2017,400,37278,819,518,Nicholas,Lindheim,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,213,213,Y,N,Y,0,1237,Good,With,Level,0,0,0,07/20/2017,,0.841,Putting,No,0,0,"Lindheim, Nicholas",0
R,PGA TOUR,2017,400,39004,819,518,Dru,Love,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,8511,19116,N,N,N,10482,946,Good,With,Level,696.387,766,200,07/20/2017,R,-0.144,Off the Tee,No,6400.701,10238.928,"Love, Dru",0
R,PGA TOUR,2017,400,39004,819,518,Dru,Love,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Right Fairway,Fairway,Right Fairway,9291,10482,N,Y,N,1343,951,Good,With,Level,728.125,779,270,07/20/2017,,0.162,Approach the Green,No,7106.323,10556.029,"Love, Dru",0
R,PGA TOUR,2017,400,39004,819,518,Dru,Love,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,1344,1343,N,N,N,12,957,Good,With,Uphill,735.749,10,653,07/20/2017,L,0.564,Around the Green,No,7171.708,10646.599,"Love, Dru",0
R,PGA TOUR,2017,400,39004,819,518,Dru,Love,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,12,12,Y,N,Y,0,958,Good,With,Level,0,0,0,07/20/2017,,0.001,Putting,No,0,0,"Love, Dru",0
R,PGA TOUR,2017,400,39337,819,518,Derek,Rende,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway Bunker,Unmapped,10047,19116,N,N,N,9544,934,Good,With,Level,700.454,592,338,07/20/2017,L,-0.254,Off the Tee,No,6426.339,10373.051,"Rende, Derek",0
R,PGA TOUR,2017,400,39337,819,518,Derek,Rende,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway Bunker,Unmapped,Fairway,Left Fairway,6121,9544,N,N,N,3427,940,Good,With,Level,718.385,178,592,07/20/2017,L,0.073,Approach the Green,No,6908.468,10538.56,"Rende, Derek",0
R,PGA TOUR,2017,400,39337,819,518,Derek,Rende,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Left Fairway,Green,Unmapped,3452,3427,N,N,N,35,945,Good,With,Level,735.628,27,605,07/20/2017,L,0.722,Approach the Green,No,7175.407,10644.48,"Rende, Derek",0
R,PGA TOUR,2017,400,39337,819,518,Derek,Rende,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,35,35,Y,N,Y,0,953,Good,With,Level,0,0,0,07/20/2017,,0.042,Putting,No,0,0,"Rende, Derek",0
R,PGA TOUR,2017,400,39977,819,518,Max,Homa,1,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11017,19116,N,N,N,8103,1211,Good,With,Level,692.09,113,430,07/20/2017,L,0.233,Off the Tee,No,6549.042,10390.5,"Homa, Max",0
