latitude,longitude,elevation,resolution
35.635351,-82.552115,643.0178833007812,4.771975994110107
35.63532,-82.552168,643.0806274414062,4.771975994110107
35.635285,-82.552215,643.1008911132812,4.771975994110107
35.635311,-82.552263,642.8478393554688,4.771975994110107
35.635278,-82.552222,643.095947265625,4.771975994110107
35.635241,-82.552189,643.0447387695312,4.771975994110107
35.635268,-82.552234,643.0796508789062,4.771975994110107
35.635283,-82.552288,642.7759399414062,4.771975994110107
35.635232,-82.552292,642.5912475585938,4.771975994110107
35.635264,-82.552251,643.0057373046875,4.771975994110107
35.635288,-82.552203,643.1094970703125,4.771975994110107
35.635271,-82.55226,642.9773559570312,4.771975994110107
35.635318,-82.55225,642.8836669921875,4.771975994110107
35.635307,-82.55232,642.3781127929688,4.771975994110107
35.635348,-82.552275,642.431396484375,4.771975994110107
35.635395,-82.55227,642.1856079101562,4.771975994110107
35.635444,-82.552254,642.1763305664062,4.771975994110107
35.635483,-82.552224,642.1829223632812,4.771975994110107
35.635521,-82.552193,642.1969604492188,4.771975994110107
35.635564,-82.552154,642.1934814453125,4.771975994110107
35.635605,-82.55213,642.204833984375,4.771975994110107
35.635654,-82.552099,642.2940673828125,4.771975994110107
35.635701,-82.552063,642.3922729492188,4.771975994110107
35.635746,-82.552034,642.6177368164062,4.771975994110107
35.635794,-82.552006,642.8822021484375,4.771975994110107
35.635838,-82.551978,643.2203979492188,4.771975994110107
35.635886,-82.551954,643.5867309570312,4.771975994110107
35.635929,-82.551927,643.8487548828125,4.771975994110107
35.635979,-82.551889,644.3394775390625,4.771975994110107
35.636024,-82.551867,644.84521484375,4.771975994110107
35.636073,-82.55185,645.1005859375,4.771975994110107
35.636105,-82.551902,645.656982421875,4.771975994110107
35.636142,-82.551946,646.724853515625,4.771975994110107
35.636195,-82.551946,647.5775146484375,4.771975994110107
35.636247,-82.551941,648.3699951171875,4.771975994110107
35.636299,-82.551915,648.8821411132812,4.771975994110107
35.636346,-82.551883,649.1298217773438,4.771975994110107
35.636399,-82.551853,649.4937744140625,4.771975994110107
35.636455,-82.551836,650.0615234375,4.771975994110107
35.63651,-82.551825,650.612548828125,4.771975994110107
35.636559,-82.551806,650.8753662109375,4.771975994110107
35.636595,-82.551761,650.6393432617188,4.771975994110107
35.63662,-82.551704,650.2658081054688,4.771975994110107
35.636641,-82.551652,649.9697265625,4.771975994110107
35.636684,-82.551608,650.1244506835938,4.771975994110107
35.636733,-82.551592,650.4923706054688,4.771975994110107
35.636784,-82.551621,651.3626708984375,4.771975994110107
35.636831,-82.551646,652.110107421875,4.771975994110107
35.636879,-82.551654,652.6574096679688,4.771975994110107
35.636928,-82.551643,652.7610473632812,4.771975994110107
35.636974,-82.551626,652.593505859375,4.771975994110107
35.637026,-82.551611,652.34912109375,4.771975994110107
35.637074,-82.551592,651.8549194335938,4.771975994110107
35.637119,-82.551585,651.4886474609375,4.771975994110107
35.637179,-82.55159,651.2738647460938,4.771975994110107
35.637227,-82.551619,651.7808837890625,4.771975994110107
35.637273,-82.551641,652.0460815429688,4.771975994110107
35.637317,-82.551661,652.405517578125,4.771975994110107
35.637373,-82.551674,652.5536499023438,4.771975994110107
35.637422,-82.551671,652.236083984375,4.771975994110107
35.637477,-82.551664,651.8313598632812,4.771975994110107
35.63753,-82.551657,651.7892456054688,4.771975994110107
35.637584,-82.551646,651.614501953125,4.771975994110107
35.637642,-82.551656,651.8642578125,4.771975994110107
35.63769,-82.551658,651.9259643554688,4.771975994110107
35.637698,-82.551596,650.9287719726562,4.771975994110107
35.637737,-82.551559,651.1553344726562,4.771975994110107
35.63779,-82.551573,651.3969116210938,4.771975994110107
35.637766,-82.551624,651.3087158203125,4.771975994110107
35.637805,-82.551584,651.4246215820312,4.771975994110107
35.637857,-82.551584,651.6995849609375,4.771975994110107
35.637907,-82.551587,651.8407592773438,4.771975994110107
35.637964,-82.551588,652.11328125,4.771975994110107
35.638019,-82.551582,652.5396728515625,4.771975994110107
35.638075,-82.551584,652.7523193359375,4.771975994110107
35.63813,-82.551582,653.135009765625,4.771975994110107
35.638185,-82.551588,653.4658203125,4.771975994110107
35.638238,-82.551593,653.606689453125,4.771975994110107
35.638213,-82.55164,653.42529296875,4.771975994110107
35.638151,-82.5516,653.1749267578125,4.771975994110107
35.638194,-82.551578,653.5858764648438,4.771975994110107
35.638241,-82.551576,653.771484375,4.771975994110107
35.638195,-82.551557,653.8005981445312,4.771975994110107
35.638241,-82.55159,653.6370849609375,4.771975994110107
35.638267,-82.551636,653.6377563476562,4.771975994110107
35.638275,-82.551579,653.9585571289062,4.771975994110107
35.638309,-82.551536,655.0239868164062,4.771975994110107
35.638364,-82.55153,655.61328125,4.771975994110107
35.638422,-82.551515,656.4425659179688,4.771975994110107
35.63847,-82.551508,657.2124633789062,4.771975994110107
35.638517,-82.551492,657.977783203125,4.771975994110107
35.63857,-82.551483,658.7096557617188,4.771975994110107
35.638618,-82.551487,658.9990234375,4.771975994110107
35.638665,-82.551503,659.0104370117188,4.771975994110107
35.638712,-82.551527,658.8646850585938,4.771975994110107
35.638763,-82.551553,658.6499633789062,4.771975994110107
35.638809,-82.551575,658.4984741210938,4.771975994110107
35.638865,-82.551596,658.5684814453125,4.771975994110107
35.63891,-82.551627,658.182861328125,4.771975994110107
35.638958,-82.551658,657.7433471679688,4.771975994110107
35.639013,-82.551677,657.62255859375,4.771975994110107
35.639055,-82.551699,657.49658203125,4.771975994110107
35.639101,-82.551721,657.6146850585938,4.771975994110107
35.639145,-82.55175,657.610107421875,4.771975994110107
35.639184,-82.551799,657.4415893554688,4.771975994110107
35.639237,-82.551823,657.582763671875,4.771975994110107
35.639289,-82.551852,657.5429077148438,4.771975994110107
35.639334,-82.551874,657.365478515625,4.771975994110107
35.639379,-82.551892,657.44384765625,4.771975994110107
35.639428,-82.551908,657.5560913085938,4.771975994110107
35.639478,-82.551916,657.6129150390625,4.771975994110107
35.639522,-82.55194,657.8282470703125,4.771975994110107
35.639566,-82.551966,658.342529296875,4.771975994110107
35.639609,-82.551996,658.8143920898438,4.771975994110107
35.639664,-82.55202,658.913330078125,4.771975994110107
35.639705,-82.552045,659.0404052734375,4.771975994110107
35.639755,-82.552072,659.4607543945312,4.771975994110107
35.639803,-82.552112,659.8301391601562,4.771975994110107
35.639848,-82.552144,660.2913208007812,4.771975994110107
35.639893,-82.552187,660.7539672851562,4.771975994110107
35.639929,-82.552229,661.1097412109375,4.771975994110107
35.639968,-82.552266,661.3815307617188,4.771975994110107
35.640015,-82.552296,661.8021850585938,4.771975994110107
35.640058,-82.552323,662.1846923828125,4.771975994110107
35.640098,-82.552351,662.4138793945312,4.771975994110107
35.640142,-82.55237,662.6821899414062,4.771975994110107
35.640195,-82.552386,663.033935546875,4.771975994110107
35.640243,-82.552398,663.3617553710938,4.771975994110107
35.640293,-82.552407,663.7029418945312,4.771975994110107
35.640343,-82.552427,663.93603515625,4.771975994110107
35.640389,-82.552437,664.2665405273438,4.771975994110107
35.640441,-82.552449,664.6019287109375,4.771975994110107
35.640486,-82.552457,664.9459838867188,4.771975994110107
35.640542,-82.552477,665.3474731445312,4.771975994110107
35.640596,-82.552494,665.6812744140625,4.771975994110107
35.640643,-82.552514,666.11962890625,4.771975994110107
35.640689,-82.55253,666.67626953125,4.771975994110107
35.640733,-82.552544,666.9405517578125,4.771975994110107
35.640782,-82.552555,667.38525390625,4.771975994110107
35.640831,-82.552578,667.7021484375,4.771975994110107
35.640868,-82.552608,668.3851928710938,4.771975994110107
35.64091,-82.552641,668.9229125976562,4.771975994110107
35.640863,-82.552636,668.7112426757812,4.771975994110107
35.640842,-82.552585,667.8486328125,4.771975994110107
35.640875,-82.552626,668.6209716796875,4.771975994110107
35.640917,-82.552662,669.1533813476562,4.771975994110107
35.640968,-82.552693,669.7730712890625,4.771975994110107
35.641017,-82.552715,670.6880493164062,4.771975994110107
35.641059,-82.552744,671.97265625,4.771975994110107
35.641107,-82.552772,672.6952514648438,4.771975994110107
35.641158,-82.552801,672.9199829101562,4.771975994110107
35.641204,-82.552819,673.0232543945312,4.771975994110107
35.64125,-82.552831,673.019775390625,4.771975994110107
35.6413,-82.552843,672.9005737304688,4.771975994110107
35.641249,-82.552843,673.0206909179688,4.771975994110107
35.641268,-82.552895,672.8671875,4.771975994110107
35.641298,-82.552938,672.8423461914062,4.771975994110107
35.641337,-82.552908,673.2206420898438,4.771975994110107
35.641287,-82.552919,672.7989501953125,4.771975994110107
35.641254,-82.552963,672.6826171875,4.771975994110107
35.641247,-82.552906,672.88916015625,4.771975994110107
35.641243,-82.55285,673.0322875976562,4.771975994110107
35.641234,-82.552905,672.9208374023438,4.771975994110107
35.641223,-82.55296,672.6587524414062,4.771975994110107
35.641242,-82.552888,672.968994140625,4.771975994110107
35.641292,-82.552878,672.827392578125,4.771975994110107
35.641325,-82.552934,673.1521606445312,4.771975994110107
35.641315,-82.552992,673.41943359375,4.771975994110107
35.641278,-82.55294,672.7646484375,4.771975994110107
35.641302,-82.552987,673.18310546875,4.771975994110107
35.64136,-82.552957,674.0006103515625,4.771975994110107
35.64132,-82.552909,672.9586181640625,4.771975994110107
35.641279,-82.552881,672.8558349609375,4.771975994110107
35.641224,-82.552852,673.0408325195312,4.771975994110107
35.641182,-82.552834,672.9915771484375,4.771975994110107
35.641223,-82.552858,673.0374755859375,4.771975994110107
35.641272,-82.552876,672.8970336914062,4.771975994110107
35.641321,-82.552882,672.9444580078125,4.771975994110107
35.64137,-82.552868,673.7283935546875,4.771975994110107
35.641381,-82.552807,673.7833862304688,4.771975994110107
35.641335,-82.552812,673.0528564453125,4.771975994110107
35.64129,-82.552822,672.9186401367188,4.771975994110107
35.641245,-82.552843,673.030517578125,4.771975994110107
35.641223,-82.552892,672.9700927734375,4.771975994110107
35.641196,-82.552949,672.7123413085938,4.771975994110107
35.641235,-82.552918,672.8499755859375,4.771975994110107
35.641271,-82.552868,672.9212646484375,4.771975994110107
35.641312,-82.552827,672.91650390625,4.771975994110107
35.641349,-82.552793,673.2349243164062,4.771975994110107
35.641402,-82.5528,674.1054077148438,4.771975994110107
35.641441,-82.552832,674.7958984375,4.771975994110107
35.641481,-82.552866,675.2954711914062,4.771975994110107
35.641525,-82.552893,675.4883422851562,4.771975994110107
35.641544,-82.552953,675.8485107421875,4.771975994110107
35.641544,-82.55296,675.9219970703125,4.771975994110107
