Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 16:15:39.99,2022-06-03 12:15:39.99,168.976038813591,35.615966,-82.566786,10,644.2779197692871,3,252.793677066352,1.570000052452087,1.126666665077209,87.890625,336.9425354003906,343.7772216796875,12.09193706512451,-7.311190436494725,0
2022-06-03 16:15:42.99,2022-06-03 12:15:42.99,171.9759446382523,35.615948,-82.566727,10,644.5457420349121,3,258.4691835696216,1.169999957084656,1.568738825301237,112.5,345.8892211914062,352.7239074707031,12.09429550170898,-8.710093477510741,0
2022-06-03 16:15:46.99,2022-06-03 12:15:46.99,175.9758167266846,35.615923,-82.566680,10,644.7602195739746,3,263.5696536005756,0.7900000214576721,1.568738825301237,110.7421875,336.05078125,342.8854675292969,12.10030746459961,-14.08937952398967,0
2022-06-03 16:15:51.99,2022-06-03 12:15:51.99,180.9756534099579,35.615907,-82.566621,10,644.5013084411621,3,269.1996178923616,1,1.073333362738291,115.3125,14.52354431152344,21.35823059082031,12.10193061828613,-21.19045930045865,0
2022-06-03 16:15:54.99,2022-06-03 12:15:54.99,183.9755527973175,35.615877,-82.566574,10,644.7132225036621,4,274.6036361612384,1.289999961853027,0.9666666587193807,125.5078125,352.9515533447266,359.7862396240234,12.09754371643066,-38.8176397614592,0
2022-06-03 16:15:58.99,2022-06-03 12:15:58.99,187.9754202365875,35.615838,-82.566531,10,644.8321189880371,4,280.3910404123643,1.139999985694885,1.076666673024495,119.53125,353.3268890380859,360.1615753173828,12.10147571563721,-2438.525204002791,0
2022-06-03 16:16:01.99,2022-06-03 12:16:01.99,190.9753202199936,35.615804,-82.566491,10,645.0165672302246,4,285.624375637787,1.289999961853027,1.076666673024495,128.3203125,357.5174407958984,364.3521270751953,12.08940315246582,129.8643236613464,0
2022-06-03 16:16:04.99,2022-06-03 12:16:04.99,193.9752190113068,35.615765,-82.566445,10,645.0747947692871,3,291.6914282736573,1.370000004768372,1.323333303133647,121.2890625,12.89364624023438,19.72833251953125,12.07871437072754,130.51603887694,0
2022-06-03 16:16:07.99,2022-06-03 12:16:07.99,196.9751181602478,35.615724,-82.566398,10,645.2882957458496,3,297.9454286696188,1,1.782026889649458,129.0234375,352.2783660888672,359.1130523681641,12.07632350921631,88.54757882312275,0
2022-06-03 16:16:11.99,2022-06-03 12:16:11.99,200.9749833345413,35.615676,-82.566360,10,645.2093162536621,3,304.2512110014238,0.9700000286102295,1.782026889649458,148.0078125,353.1022491455078,359.9369354248047,12.07513809204102,46.58414925426564,0
2022-06-03 16:16:14.99,2022-06-03 12:16:14.99,203.9748808145523,35.615645,-82.566317,10,645.3748435974121,3,309.467257328505,1.210000038146973,0.9733333587646484,126.2109375,353.1022491455078,359.9369354248047,12.07513809204102,66.60977245733302,0
2022-06-03 16:16:17.99,2022-06-03 12:16:17.99,206.9747780561447,35.615640,-82.566260,10,645.5949363708496,4,314.6988662351522,1.659999966621399,1.210000038146973,102.65625,353.1022491455078,359.9369354248047,12.07513809204102,67.85478199792486,0
2022-06-03 16:16:20.99,2022-06-03 12:16:20.99,209.9746762514114,35.615617,-82.566197,10,646.1433982849121,4,320.931888489594,1.25,1.210000038146973,112.8515625,353.1022491455078,359.9369354248047,12.07513809204102,39.98890005108858,0
2022-06-03 16:16:29.99,2022-06-03 12:16:29.99,218.9743670225143,35.615633,-82.566135,10,648.0376853942871,4,326.8474198957921,1.190000057220459,0.5300000011920929,53.4375,353.1022491455078,359.9369354248047,12.07513809204102,14.53575222805437,0
