Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 14:23:09.99,2022-06-03 10:23:09.99,172.5480886697769,35.615609,-82.566304,5,646.5174217224121,3,290.5839774419781,0.9900000095367432,0.9133333365122477,118.828125,326.8358459472656,333.668212890625,12.08149242401123,-58.74875949910323,0
2022-06-03 14:23:13.99,2022-06-03 10:23:13.99,176.5479394197464,35.615574,-82.566246,5,646.1473045349121,3,297.068437192245,1.370000004768372,0.9133333365122477,133.2421875,326.8358459472656,333.668212890625,12.08149242401123,-65.69577572366821,0
2022-06-03 14:23:17.99,2022-06-03 10:23:17.99,180.5477899312973,35.615578,-82.566185,5,646.0989646911621,4,302.6273580791666,1.5,1.243333339691162,32.6953125,326.8358459472656,333.668212890625,12.08149242401123,-188.9724867118989,0
2022-06-03 14:23:21.99,2022-06-03 10:23:21.99,184.5476417541504,35.615617,-82.566143,5,647.3466453552246,4,308.3598744491453,1.610000014305115,1.599999984105428,21.09375,326.8358459472656,333.668212890625,12.08149242401123,32.92350800759352,0
2022-06-03 14:23:24.99,2022-06-03 10:23:24.99,187.5475294589996,35.615654,-82.566106,5,647.3514060974121,4,313.7429581918631,1.480000019073486,1.566666682561239,24.2578125,326.8358459472656,333.668212890625,12.08149242401123,24.66126269178944,0
2022-06-03 14:23:28.99,2022-06-03 10:23:28.99,191.5473802089691,35.615680,-82.566048,5,647.5492820739746,4,319.682871077617,1.009999990463257,1.566666682561239,45.3515625,326.8358459472656,333.668212890625,12.08149242401123,24.86730685479206,0
2022-06-03 14:23:31.99,2022-06-03 10:23:31.99,194.5472675561905,35.615703,-82.565984,5,647.6626853942871,4,326.0719040125889,1.779999971389771,0.9633333285649618,54.4921875,326.8358459472656,333.668212890625,12.08149242401123,23.92451837128934,0
2022-06-03 14:23:34.99,2022-06-03 10:23:34.99,197.5471566915512,35.615743,-82.565945,5,648.1256980895996,6,331.7042744435082,1.360000014305115,1.768758625148829,26.71875,326.8358459472656,333.668212890625,12.08149242401123,24.06369132242579,0
2022-06-03 14:23:37.99,2022-06-03 10:23:37.99,200.5470442771912,35.615790,-82.565923,5,648.4627342224121,4,337.2980224501804,1.320000052452087,1.768758625148829,17.9296875,326.8358459472656,333.668212890625,12.08149242401123,22.37207812495797,0
2022-06-03 14:23:40.99,2022-06-03 10:23:40.99,203.5469323396683,35.615839,-82.565891,5,649.0507469177246,4,343.4735358828888,1.659999966621399,1.520000020662944,28.4765625,326.8358459472656,333.668212890625,12.08149242401123,22.82068679708086,0
2022-06-03 14:23:43.99,2022-06-03 10:23:43.99,206.5468207597733,35.615883,-82.565855,11.97110952324256,649.1446189880371,4,349.4172493403322,1.309999942779541,1.520000020662944,14.0625,326.8358459472656,333.668212890625,12.08149242401123,18.43650043488867,0
2022-06-03 14:23:46.99,2022-06-03 10:23:46.99,209.5467087030411,35.615920,-82.565812,5,649.4927635192871,4,355.0021087566186,1.149999976158142,1.500720359657731,47.8125,326.8358459472656,333.668212890625,12.08149242401123,17.27855080478646,0
2022-06-03 14:23:51.99,2022-06-03 10:23:51.99,214.5465220212936,35.615954,-82.565758,5,649.3474998474121,6,361.2002525525807,1.470000028610229,0.8399999936421713,21.796875,326.8358459472656,333.668212890625,12.08149242401123,22.33762086152817,0
2022-06-03 14:23:54.99,2022-06-03 10:23:54.99,217.5464103221893,35.615994,-82.565721,10,649.4673728942871,6,366.8052929243286,1.629999995231628,1.513333360354106,40.78125,326.8358459472656,333.668212890625,12.08149242401123,28.91619020805527,0
2022-06-03 14:23:57.99,2022-06-03 10:23:57.99,220.5462983846664,35.616030,-82.565670,10,649.3533592224121,6,372.8177570538045,1.649999976158142,1.513333360354106,42.5390625,326.8358459472656,333.668212890625,12.08149242401123,27.9980111203898,0
2022-06-03 14:24:00.99,2022-06-03 10:24:00.99,223.5461869239807,35.616066,-82.565631,10,649.4618797302246,6,378.1730819173131,1.370000004768372,1.791354074547028,41.1328125,326.8358459472656,333.668212890625,12.08149242401123,31.877380863342,0
2022-06-03 14:24:04.99,2022-06-03 10:24:04.99,227.5460374355316,35.616106,-82.565593,25,649.3608055114746,4,383.8501797584812,1.269999980926514,1.336666663487752,49.5703125,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:07.99,2022-06-03 10:24:07.99,230.5459254980087,35.616143,-82.565560,25,649.5276756286621,4,388.9284640816969,1.490000009536743,1.336666663487752,36.5625,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:10.99,2022-06-03 10:24:10.99,233.5458227396011,35.616188,-82.565538,25,649.7383689880371,4,394.3224439178771,1.139999985694885,1.590803374207112,35.5078125,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:13.99,2022-06-03 10:24:13.99,236.5457011461258,35.616235,-82.565505,25,650.2710838317871,4,400.3603942332078,1.590000033378601,1.590803374207112,45,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:16.99,2022-06-03 10:24:16.99,239.5455898046494,35.616277,-82.565471,25,651.5569725036621,4,405.8924386328538,1.580000042915344,1.674336596965564,33.046875,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:23.99,2022-06-03 10:24:23.99,246.5453289747238,35.616323,-82.565420,25,651.6318016052246,4,412.7801718136853,0.9399999976158142,1.213333348433177,30.9375,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
